propcode,year,pname,region,postcode,stars,bedrooms,sleeps,doubles,twin,singles,bunks,familyrooms,propid,shortbreakok,bathrooms,createdate,place,county
L263,2011,29 Yealm Road,South Hams,PL8 1BH,3.0,4.0,7.0,1.0,0.0,2.0,1.0,0.0,7378,-1,3.0,2010-03-24,Newton Ferrers/Noss Mayo,Devon
L263,2012,29 Yealm Road,South Hams,PL8 1BH,3.5,4.0,7.0,2.0,0.0,1.0,1.0,0.0,8246,-1,3.0,2011-04-01,Newton Ferrers/Noss Mayo,Devon
L263,2013,29 Yealm Road,South Hams,PL8 1BH,3.5,4.0,7.0,2.0,0.0,1.0,1.0,0.0,9113,-1,3.0,2012-04-03,Newton Ferrers/Noss Mayo,Devon
L263,2014,29 Yealm Road,South Hams,PL8 1BH,3.5,4.0,7.0,2.0,0.0,1.0,1.0,0.0,10119,-1,3.0,2013-04-05,Newton Ferrers/Noss Mayo,Devon
L264,2001,3 Coastguard Cottages,South Hams,TQ7 2BX,3.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,613,0,0.0,,,
L264,2002,3 Coastguard Cottages,South Hams,TQ7 2BX,3.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,614,0,0.0,,,
L265,2002,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,1034,0,0.0,,,
L265,2003,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,1280,0,0.0,,,
L265,2004,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,1909,-1,3.0,,,
L265,2005,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,2790,0,3.0,,,
L265,2006,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,3368,-1,3.0,,,
L265,2007,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,4268,-1,3.0,,,
L265,2008,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,5075,0,3.0,,Kingston,Devon
L265,2009,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,5698,0,3.0,,Kingston,Devon
L265,2010,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,6521,0,3.0,,Kingston,Devon
L265,2011,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,7379,0,3.0,2010-03-24,Kingston,Devon
L265,2012,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,8247,0,3.0,2011-04-01,Kingston,Devon
L265,2013,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,9114,0,3.0,2012-04-03,Kingston,Devon
L265,2014,Orchard Cottage,South Hams,TQ7 4QD,4.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,10120,0,3.0,2013-04-05,Kingston,Devon
L266,2007,The Roundhouse,South Hams,TQ9 7HZ,4.0,8.0,18.0,6.0,2.0,0.0,0.0,0.0,4838,-1,8.0,,,
L266,2008,The Roundhouse,South Hams,TQ9 7HZ,4.0,8.0,18.0,6.0,2.0,0.0,0.0,0.0,4840,-1,8.0,,Halwell,Devon
L266,2009,The Roundhouse,South Hams,TQ9 7HZ,4.5,8.0,18.0,5.0,2.0,0.0,0.0,1.0,5699,-1,8.0,,Halwell,Devon
L266,2010,The Roundhouse,South Hams,TQ9 7HZ,4.5,8.0,18.0,5.0,2.0,0.0,0.0,1.0,6522,-1,8.0,,Halwell,Devon
L266,2011,The Roundhouse,South Hams,TQ9 7HZ,4.5,8.0,18.0,5.0,2.0,0.0,0.0,1.0,7380,-1,8.0,2010-03-24,Halwell,Devon
L266,2012,The Roundhouse,South Hams,TQ9 7HZ,4.5,8.0,18.0,5.0,2.0,0.0,0.0,1.0,8248,-1,8.0,2011-04-01,Halwell,Devon
L266,2013,The Roundhouse,South Hams,TQ9 7HZ,4.5,8.0,18.0,5.0,2.0,0.0,0.0,1.0,9115,-1,8.0,2012-04-03,Halwell,Devon
L266,2014,The Roundhouse,South Hams,TQ9 7HZ,4.0,8.0,18.0,5.0,2.0,0.0,0.0,1.0,10121,-1,8.0,2013-04-05,Halwell,Devon
L267,2007,The Hay Barn,South Hams,TQ9 7HZ,4.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,4839,-1,2.0,,,
L267,2008,The Hay Barn,South Hams,TQ9 7HZ,4.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,4841,-1,2.0,,Halwell,Devon
L267,2009,The Hay Barn,South Hams,TQ9 7HZ,4.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,5700,-1,2.0,,Halwell,Devon
L267,2010,The Hay Barn,South Hams,TQ9 7HZ,4.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,6523,-1,2.0,,Halwell,Devon
L267,2011,The Hay Barn,South Hams,TQ9 7HZ,4.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,7381,-1,2.0,2010-03-24,Halwell,Devon
L267,2012,The Hay Barn,South Hams,TQ9 7HZ,4.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,8249,-1,2.0,2011-04-01,Halwell,Devon
L267,2013,The Hay Barn,South Hams,TQ9 7HZ,4.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,9116,-1,2.0,2012-04-03,Halwell,Devon
L267,2014,The Hay Barn,South Hams,TQ9 7HZ,4.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,10122,-1,2.0,2013-04-05,Halwell,Devon
L268,2007,Flat 4 Tarifa,South Hams,TQ7 4AY,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5239,0,2.0,,,
L268,2008,Flat 4 Tarifa,South Hams,TQ7 4AY,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5240,0,2.0,,Bigbury-on-Sea,Devon
L268,2009,Flat 4 Tarifa,South Hams,TQ7 4AY,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5701,0,2.0,,Bigbury-on-Sea,Devon
L268,2010,Flat 4 Tarifa,South Hams,TQ7 4AY,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6524,-1,2.0,,Bigbury-on-Sea,Devon
L269,2009,3 Tarifa,South Hams,TQ7 4AY,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6224,0,2.0,2009-03-10,Bigbury-on-Sea,Devon
L269,2010,3 Tarifa,South Hams,TQ7 4AY,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6525,0,2.0,2009-03-10,Bigbury-on-Sea,Devon
L269,2011,3 Tarifa,South Hams,TQ7 4AY,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,7382,-1,2.0,2010-03-24,Bigbury-on-Sea,Devon
L269,2012,3 Tarifa,South Hams,TQ7 4AY,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,8250,0,2.0,2011-04-01,Bigbury-on-Sea,Devon
L269,2013,3 Tarifa,South Hams,TQ7 4AY,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,9117,0,2.0,2012-04-03,Bigbury-on-Sea,Devon
L269,2014,3 Tarifa,South Hams,TQ7 4AY,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,10123,0,2.0,2013-04-05,Bigbury-on-Sea,Devon
L27,2003,Little Crocadon,South Hams,TQ9 7LH,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2163,-1,0.0,,,
L27,2004,Little Crocadon,South Hams,TQ9 7LH,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2173,-1,2.0,,,
L27,2005,Little Crocadon,South Hams,TQ9 7LH,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2530,-1,2.0,,,
L27,2006,Little Crocadon,South Hams,TQ9 7LH,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3302,-1,2.0,,,
L27,2007,Little Crocadon,South Hams,TQ9 7LH,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4123,-1,2.0,,,
L27,2008,Little Crocadon,South Hams,TQ9 7LH,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5076,-1,2.0,,Halwell,Devon
L27,2009,Little Crocadon,South Hams,TQ9 7LH,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5702,-1,2.0,,Halwell,Devon
L27,2010,Little Crocadon,South Hams,TQ9 7LH,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6526,-1,2.0,,Halwell,Devon
L27,2011,Little Crocadon,South Hams,TQ9 7LH,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,7383,-1,2.0,2010-03-24,Halwell,Devon
L27,2012,Little Crocadon,South Hams,TQ9 7LH,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,8251,-1,2.0,2011-04-01,Halwell,Devon
L27,2013,Little Crocadon,South Hams,TQ9 7LH,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,9118,-1,2.0,2012-04-03,Halwell,Devon
L27,2014,Little Crocadon,South Hams,TQ9 7LH,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,10124,-1,2.0,2013-04-05,Halwell,Devon
L270,2010,The Bathing House,South Hams,TQ9 7UT,3.5,2.0,2.0,1.0,0.0,1.0,0.0,0.0,7792,-1,1.0,2010-10-22,Ashprington,Devon
L270,2011,The Bathing House,South Hams,TQ9 7UT,3.5,2.0,3.0,1.0,0.0,1.0,0.0,0.0,7793,-1,1.0,2010-10-22,Ashprington,Devon
L270,2012,The Bathing House,South Hams,TQ9 7UT,3.5,2.0,3.0,1.0,0.0,1.0,0.0,0.0,8252,-1,1.0,2011-04-01,Ashprington,Devon
L270,2013,The Bathing House,South Hams,TQ9 7UT,3.5,2.0,3.0,1.0,0.0,1.0,0.0,0.0,9119,-1,1.0,2012-04-03,Ashprington,Devon
L270,2014,The Bathing House,South Hams,TQ9 7UT,3.5,2.0,3.0,1.0,0.0,1.0,0.0,0.0,10125,-1,1.0,2013-04-05,Ashprington,Devon
L271,2013,Goodshelter Cleave,South Hams,TQ8 8PA,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,10496,-1,2.0,2013-09-11,East Portlemouth,Devon
L271,2014,Goodshelter Cleave,South Hams,TQ8 8PA,3.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,10497,-1,2.0,2013-09-11,East Portlemouth,Devon
L272,2014,Mallards,South Hams,PL8 1DX,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,10638,0,1.0,2014-01-23,Newton Ferrers/Noss Mayo,Devon
L273,2014,Providence Cottage,South Hams,PL9 9TF,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,10662,0,2.0,2014-02-07,Turnchapel,Devon
L274,2014,Torrings Barn,South Hams,TQ7 4NB,4.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,10666,-1,1.0,2014-02-10,Aveton Gifford,Devon
L275,2014,Lazylands,South Hams,TQ8 8LN,4.0,5.0,10.0,3.0,1.0,0.0,0.0,1.0,10667,0,3.0,2014-02-11,Salcombe,Devon
L276,2014,Fern Cottage,South Hams,TQ7 4EQ,2.5,2.0,4.0,1.0,0.0,1.0,0.0,0.0,10685,-1,1.0,2014-03-14,Aveton Gifford,Devon
L277,2014,Lower Carlane,South Hams,TQ7 2PU,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,11445,-1,1.0,2014-05-20,Slapton,Devon
L278,2014,Stert Mill,South Hams,TQ9 7NB,4.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,11458,-1,2.0,2014-05-22,Diptford,Devon
L279,2014,Lower Well Cottage,South Hams,PL21 0PH,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,11469,-1,2.0,2014-05-27,Ugborough,Devon
L28,2003,Preston House Barn,South Hams,TQ7 4DW,4.5,3.0,8.0,1.0,1.0,0.0,0.0,1.0,2192,-1,0.0,,,
L28,2004,Preston House Barn,South Hams,TQ7 4DW,4.5,3.0,8.0,2.0,0.0,0.0,0.0,1.0,2194,-1,3.0,,,
L28,2005,Preston House Barn,South Hams,TQ7 4DW,5.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,2526,0,3.0,,,
L28,2006,Preston House Barn,South Hams,TQ7 4DW,5.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,3908,0,3.0,,,
L28,2007,Preston House Barn,South Hams,TQ7 4DW,5.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,3987,0,3.0,,,
L28,2008,Preston House Barn,South Hams,TQ7 4DW,4.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,5077,0,3.0,,Moreleigh,Devon
L28,2009,Preston House Barn,South Hams,TQ7 4DW,4.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,5703,0,3.0,,Moreleigh,Devon
L28,2010,Preston House Barn,South Hams,TQ7 4DW,4.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,6527,0,3.0,,Moreleigh,Devon
L28,2011,Preston House Barn,South Hams,TQ7 4DW,4.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,7384,0,3.0,2010-03-24,Moreleigh,Devon
L28,2012,Preston House Barn,South Hams,TQ7 4DW,4.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,8253,0,3.0,2011-04-01,Moreleigh,Devon
L28,2013,Preston House Barn,South Hams,TQ7 4DW,4.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,9120,0,3.0,2012-04-03,Moreleigh,Devon
L28,2014,Preston House Barn,South Hams,TQ7 4DW,4.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,10126,-1,3.0,2013-04-05,Moreleigh,Devon
L280,2014,Withymore Cottage,South Hams,TQ7 3ED,3.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,11521,-1,2.0,2014-06-25,Malborough,Devon
L281,2014,Owlacombe Cottage,South Hams,TQ7 2QG,3.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,11523,0,1.0,2014-06-25,Slapton,Devon
L282,2014,The Old Milking Parlour,South Hams,TQ7 2QG,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,11525,0,1.0,2014-06-25,Slapton,Devon
L283,2014,South Barn,South Hams,TQ7 2EP,3.5,6.0,12.0,3.0,2.0,0.0,1.0,0.0,11546,-1,3.0,2014-07-09,Beesands,Devon
L284,2014,The Coach House,South Hams,PL21 0SG,3.5,3.0,6.0,1.0,1.0,0.0,1.0,0.0,11555,0,2.0,2014-07-21,Ugborough,Devon
L285,2014,Higher Combe Farmhouse,South Hams,TQ7 2RU,4.0,6.0,12.0,4.0,2.0,0.0,0.0,0.0,11609,-1,4.0,2014-09-30,South Pool,Devon
L286,2014,Lower Well Farmhouse,South Hams,PL21 0PH,4.0,4.0,6.0,2.0,0.0,2.0,0.0,0.0,11624,0,3.0,2014-10-10,Ugborough,Devon
L287,2014,9 West Park,South Hams,TQ7 3HB,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,11650,-1,1.0,2014-11-05,Hope Cove,Devon
L288,2014,Bight Boathouse,South Hams,TQ6 9BU,3.5,4.0,11.0,2.0,0.0,0.0,0.0,2.0,11666,-1,3.0,2014-12-22,Dartmouth,Devon
L289,2014,1 Bight Boatyard,South Hams,TQ6 9BU,3.5,4.0,8.0,2.0,2.0,0.0,0.0,0.0,11664,-1,3.0,2014-12-22,Dartmouth,Devon
L29,2003,Preston House Cottage,South Hams,TQ7 4DW,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2193,-1,0.0,,,
L29,2004,Preston House Cottage,South Hams,TQ7 4DW,4.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2195,-1,1.0,,,
L29,2005,Preston House Cottage,South Hams,TQ7 4DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2571,0,1.0,,,
L29,2006,Preston House Cottage,South Hams,TQ7 4DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5383,0,1.0,,,
L29,2007,Preston House Cottage,South Hams,TQ7 4DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5384,0,1.0,,,
L29,2008,Preston House Cottage,South Hams,TQ7 4DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5385,0,1.0,,Moreleigh,Devon
L29,2009,Preston House Cottage,South Hams,TQ7 4DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5704,0,1.0,,Moreleigh,Devon
L29,2010,Preston House Cottage,South Hams,TQ7 4DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6528,0,1.0,,Moreleigh,Devon
L29,2011,Preston House Cottage,South Hams,TQ7 4DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,7385,0,1.0,2010-03-24,Moreleigh,Devon
L29,2012,Preston House Cottage,South Hams,TQ7 4DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,8254,0,1.0,2011-04-01,Moreleigh,Devon
L29,2013,Preston House Cottage,South Hams,TQ7 4DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,9121,-1,1.0,2012-04-03,Moreleigh,Devon
L29,2014,Preston House Cottage,South Hams,TQ7 4DW,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,10127,-1,1.0,2013-04-05,Moreleigh,Devon
L3,2001,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,617,0,0.0,,,
L3,2002,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,618,0,0.0,,,
L3,2003,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1217,0,0.0,,,
L3,2004,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2040,-1,2.0,,,
L3,2005,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2619,-1,2.0,,,
L3,2006,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3422,-1,2.0,,,
L3,2007,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4374,-1,2.0,,,
L3,2008,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5078,-1,2.0,,Halwell,Devon
L3,2009,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5705,-1,2.0,,Halwell,Devon
L3,2010,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,6529,-1,2.0,,Halwell,Devon
L3,2011,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,7386,-1,2.0,2010-03-24,Halwell,Devon
L3,2012,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,8255,-1,2.0,2011-04-01,Halwell,Devon
L3,2013,Oak Tree,South Hams,TQ9 7HZ,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,9122,-1,2.0,2012-04-03,Halwell,Devon
L3,2014,Oak Tree,South Hams,TQ9 7HZ,3.5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,10128,-1,2.0,2013-04-05,Halwell,Devon
L30,2004,Bay Tree Cottage,South Hams,PL8 1LN,3.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,2218,-1,1.0,,,
L30,2005,Bay Tree Cottage,South Hams,PL8 1LN,3.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,2727,-1,1.0,,,
L30,2006,Bay Tree Cottage,South Hams,PL8 1LN,3.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,3373,-1,1.0,,,
L30,2007,Bay Tree Cottage,South Hams,PL8 1LN,3.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,4328,-1,1.0,,,
L30,2008,Bay Tree Cottage,South Hams,PL8 1LN,3.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,5079,-1,1.0,,Holbeton,Devon
L31,2004,Rose Cottage,South Hams,PL8 1LN,3.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,2219,-1,1.0,,,
L31,2005,Rose Cottage,South Hams,PL8 1LN,3.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,2729,-1,1.0,,,
L31,2006,Rose Cottage,South Hams,PL8 1LN,3.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,3605,-1,1.0,,,
L31,2007,Rose Cottage,South Hams,PL8 1LN,3.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,4332,-1,1.0,,,
L32,2004,Church Cottage,South Hams,PL8 1LN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2220,-1,1.0,,,
L32,2005,Church Cottage,South Hams,PL8 1LN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2728,-1,1.0,,,
L32,2006,Church Cottage,South Hams,PL8 1LN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3604,-1,1.0,,,
L32,2007,Church Cottage,South Hams,PL8 1LN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4331,-1,1.0,,,
L32,2008,Church Cottage,South Hams,PL8 1LN,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5080,-1,1.0,,Holbeton,Devon
L33,2004,2 Rock Cottages,South Hams,TQ7 4QA,3.5,3.0,6.0,1.0,1.0,0.0,1.0,0.0,2230,-1,1.0,,,
L33,2005,2 Rock Cottages,South Hams,TQ7 4QA,3.5,3.0,6.0,1.0,1.0,0.0,1.0,0.0,2370,-1,1.0,,,
L33,2006,2 Rock Cottages,South Hams,TQ7 4QA,3.5,3.0,6.0,1.0,1.0,0.0,1.0,0.0,3397,-1,1.0,,,
L33,2007,2 Rock Cottages,South Hams,TQ7 4QA,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,3996,-1,1.0,,,
L33,2008,2 Rock Cottages,South Hams,TQ7 4QA,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,5081,-1,1.0,,Kingston,Devon
L33,2009,2 Rock Cottages,South Hams,TQ7 4QA,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,5706,-1,1.0,,Kingston,Devon
L33,2010,2 Rock Cottages,South Hams,TQ7 4QA,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,6530,-1,1.0,,Kingston,Devon
L33,2011,2 Rock Cottages,South Hams,TQ7 4QA,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,7387,-1,1.0,2010-03-24,Kingston,Devon
L33,2012,2 Rock Cottages,South Hams,TQ7 4QA,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,8256,-1,1.0,2011-04-01,Kingston,Devon
L34,2003,Jasmine Cottage,South Hams,TQ7 4PH,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,2271,-1,0.0,,,
L34,2004,Jasmine Cottage,South Hams,TQ7 4PH,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,2272,-1,1.0,,,
L34,2005,Jasmine Cottage,South Hams,TQ7 4PH,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,2719,-1,1.0,,,
L35,2005,Battisborough House,South Hams,PL8 1JX,3.0,9.0,37.0,1.0,1.0,0.0,5.0,2.0,3157,-1,9.0,,,
L35,2006,Battisborough House,South Hams,PL8 1JX,3.0,9.0,37.0,1.0,1.0,0.0,5.0,2.0,3820,-1,9.0,,,
L35,2007,Battisborough House,South Hams,PL8 1JX,3.0,9.0,37.0,1.0,1.0,0.0,5.0,2.0,4188,-1,8.0,,,
L35,2008,Battisborough House,South Hams,PL8 1JX,3.0,9.0,37.0,1.0,2.0,0.0,4.0,2.0,5082,-1,8.0,,Battisborough Cross,Devon
L35,2009,Battisborough House,South Hams,PL8 1JX,3.0,9.0,37.0,1.0,2.0,0.0,4.0,2.0,5707,-1,8.0,,Battisborough Cross,Devon
L35,2010,Battisborough House,South Hams,PL8 1JX,3.0,9.0,37.0,1.0,2.0,0.0,4.0,2.0,6531,-1,8.0,,Battisborough Cross,Devon
L35,2011,Battisborough House,South Hams,PL8 1JX,3.0,9.0,37.0,1.0,2.0,0.0,4.0,2.0,7388,-1,8.0,2010-03-24,Battisborough Cross,Devon
L35,2012,Battisborough House,South Hams,PL8 1JX,3.0,9.0,37.0,1.0,2.0,0.0,4.0,2.0,8257,-1,8.0,2011-04-01,Battisborough Cross,Devon
L35,2013,Battisborough House,South Hams,PL8 1JX,3.0,9.0,37.0,1.0,2.0,0.0,4.0,2.0,9123,0,8.0,2012-04-03,Battisborough Cross,Devon
L35,2014,Battisborough House,South Hams,PL8 1JX,3.0,9.0,34.0,3.0,1.0,0.0,5.0,0.0,10129,-1,8.0,2013-04-05,Battisborough Cross,Devon
L36,2005,Churchill Farm and Clementine Cottage,South Hams,TQ7 3BY,4.5,8.0,16.0,3.0,4.0,1.0,0.0,0.0,3756,-1,4.0,,,
L36,2006,Churchill Farm and Clementine Cottage,South Hams,TQ7 3BY,4.5,8.0,16.0,3.0,4.0,1.0,0.0,0.0,3757,-1,4.0,,,
L36,2007,Churchill Farm and Clementine Cottage,South Hams,TQ7 3BY,4.5,8.0,16.0,3.0,4.0,1.0,0.0,0.0,4426,-1,4.0,,,
L36,2008,Churchill Farm and Clementine Cottage,South Hams,TQ7 3BY,4.5,8.0,16.0,3.0,4.0,1.0,0.0,0.0,4822,0,4.0,,Salcombe,Devon
L36,2009,Churchill Farm and Clementine Cottage,South Hams,TQ7 3BY,4.5,8.0,16.0,3.0,4.0,1.0,0.0,0.0,5708,0,4.0,,Salcombe,Devon
L36,2010,Churchill Farm and Clementine Cottage,South Hams,TQ7 3BY,4.5,8.0,16.0,3.0,4.0,1.0,0.0,0.0,6532,0,4.0,,Salcombe,Devon
L37,2005,Little Cumery,South Hams,TQ7 1NN,4.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,3758,-1,3.0,,,
L37,2006,Little Cumery,South Hams,TQ7 4NN,4.5,3.0,6.0,2.0,1.0,0.0,0.0,0.0,3759,-1,2.0,,,
L38,2005,Larches,South Hams,TQ7 2RE,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,3752,-1,1.0,,,
L38,2006,Larches,South Hams,TQ7 2RE,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,3753,-1,1.0,,,
L38,2007,Larches,South Hams,TQ7 2RE,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,3990,-1,1.0,,,
L38,2008,Larches,South Hams,TQ7 2RE,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,5083,-1,1.0,,Slapton,Devon
L38,2009,Larches,South Hams,TQ7 2RE,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,5709,-1,1.0,,Slapton,Devon
L38,2010,Larches,South Hams,TQ7 2RE,3.5,3.0,6.0,1.0,2.0,0.0,0.0,0.0,6533,-1,1.0,,Slapton,Devon
L38,2011,Larches,South Hams,TQ7 2RE,3.5,3.0,5.0,1.0,1.0,1.0,0.0,0.0,7389,-1,1.0,2010-03-24,Slapton,Devon
